date,year,month,day,extent,climatology_1981_2010,anomaly
1989-12-21,1989,12,21,8.288,9.039,-0.751
1989-12-22,1989,12,22,8.189,8.835,-0.646
1989-12-23,1989,12,23,8.089,8.631,-0.542
1989-12-24,1989,12,24,7.922,8.416,-0.494
1989-12-25,1989,12,25,7.729,8.224,-0.495
1989-12-26,1989,12,26,7.661,8.018,-0.357
1989-12-27,1989,12,27,7.415,7.811,-0.396
1989-12-28,1989,12,28,7.282,7.624,-0.342
1989-12-29,1989,12,29,7.138,7.406,-0.268
1989-12-30,1989,12,30,7.053,7.222,-0.169
1989-12-31,1989,12,31,6.885,7.059,-0.174
1990-01-01,1990,1,1,6.771,6.999,-0.228
1990-01-02,1990,1,2,6.621,6.808,-0.187
1990-01-03,1990,1,3,6.449,6.621,-0.172
1990-01-04,1990,1,4,6.316,6.451,-0.135
1990-01-05,1990,1,5,6.198,6.296,-0.098
1990-01-06,1990,1,6,6.147,6.142,0.005
1990-01-07,1990,1,7,5.968,5.999,-0.031
1990-01-08,1990,1,8,5.771,5.838,-0.067
1990-01-09,1990,1,9,5.53,5.681,-0.151
1990-01-10,1990,1,10,5.425,5.547,-0.122
1990-01-11,1990,1,11,5.328,5.423,-0.095
1990-01-12,1990,1,12,5.248,5.305,-0.057
1990-01-13,1990,1,13,5.187,5.16,0.027
1990-01-14,1990,1,14,5.032,5.047,-0.015
1990-01-15,1990,1,15,4.867,4.926,-0.059
1990-01-16,1990,1,16,4.759,4.819,-0.06
1990-01-17,1990,1,17,4.589,4.709,-0.12
1990-01-18,1990,1,18,4.377,4.614,-0.237
1990-01-19,1990,1,19,4.244,4.521,-0.277
1990-01-20,1990,1,20,4.158,4.427,-0.269
1990-01-21,1990,1,21,4.101,4.335,-0.234
1990-01-22,1990,1,22,4.041,4.24,-0.199
1990-01-23,1990,1,23,3.981,4.154,-0.173
1990-01-24,1990,1,24,3.965,4.074,-0.109
1990-01-25,1990,1,25,3.823,3.998,-0.175
1990-01-26,1990,1,26,3.76,3.929,-0.169
1990-01-27,1990,1,27,3.711,3.861,-0.15
1990-01-28,1990,1,28,3.706,3.808,-0.102
1990-01-29,1990,1,29,3.634,3.734,-0.1
1990-01-30,1990,1,30,3.622,3.665,-0.043
1990-01-31,1990,1,31,3.56,3.605,-0.045
1990-02-01,1990,2,1,3.46,3.534,-0.074
1990-02-02,1990,2,2,3.454,3.489,-0.035
1990-02-03,1990,2,3,3.407,3.43,-0.023
1990-02-04,1990,2,4,3.36,3.377,-0.017
1990-02-05,1990,2,5,3.289,3.326,-0.037
1990-02-06,1990,2,6,3.239,3.28,-0.041
1990-02-07,1990,2,7,3.173,3.227,-0.054
1990-02-08,1990,2,8,3.119,3.181,-0.062
1990-02-09,1990,2,9,3.117,3.141,-0.024
1990-02-10,1990,2,10,3.082,3.097,-0.015
1990-02-11,1990,2,11,3.058,3.064,-0.006
1990-02-12,1990,2,12,3.027,3.025,0.002
1990-02-13,1990,2,13,3.01,2.998,0.012
1990-02-14,1990,2,14,2.982,2.969,0.013
1990-02-15,1990,2,15,2.962,2.935,0.027
1990-02-16,1990,2,16,2.94,2.918,0.022
1990-02-17,1990,2,17,2.928,2.914,0.014
1990-02-18,1990,2,18,2.942,2.903,0.039
1990-02-19,1990,2,19,2.881,2.881,0.0
1990-02-20,1990,2,20,2.903,2.876,0.027
1990-02-21,1990,2,21,2.841,2.881,-0.04
1990-02-22,1990,2,22,2.784,2.885,-0.101
1990-02-23,1990,2,23,2.79,2.892,-0.102
1990-02-24,1990,2,24,2.81,2.889,-0.079
1990-02-25,1990,2,25,2.833,2.907,-0.074
1990-02-26,1990,2,26,2.862,2.931,-0.069
1990-02-27,1990,2,27,2.861,2.96,-0.099
1990-02-28,1990,2,28,2.899,2.994,-0.095
1990-03-01,1990,3,1,2.902,3.061,-0.159
1990-03-02,1990,3,2,2.931,3.105,-0.174
1990-03-03,1990,3,3,2.971,3.166,-0.195
1990-03-04,1990,3,4,3.018,3.211,-0.193
1990-03-05,1990,3,5,3.129,3.253,-0.124
1990-03-06,1990,3,6,3.148,3.306,-0.158
1990-03-07,1990,3,7,3.169,3.37,-0.201
1990-03-08,1990,3,8,3.21,3.433,-0.223
1990-03-09,1990,3,9,3.243,3.507,-0.264
1990-03-10,1990,3,10,3.343,3.592,-0.249
1990-03-11,1990,3,11,3.506,3.658,-0.152
1990-03-12,1990,3,12,3.556,3.735,-0.179
1990-03-13,1990,3,13,3.601,3.815,-0.214
1990-03-14,1990,3,14,3.703,3.892,-0.189
1990-03-15,1990,3,15,3.806,3.966,-0.16
1990-03-16,1990,3,16,3.913,4.035,-0.122
1990-03-17,1990,3,17,3.975,4.11,-0.135
1990-03-18,1990,3,18,4.033,4.199,-0.166
1990-03-19,1990,3,19,4.101,4.271,-0.17
1990-03-20,1990,3,20,4.212,4.362,-0.15
1990-03-21,1990,3,21,4.319,4.441,-0.122
1990-03-22,1990,3,22,4.45,4.521,-0.071
1990-03-23,1990,3,23,4.543,4.613,-0.07
1990-03-24,1990,3,24,4.671,4.701,-0.03
1990-03-25,1990,3,25,4.71,4.798,-0.088
1990-03-26,1990,3,26,4.838,4.884,-0.046
1990-03-27,1990,3,27,4.952,4.956,-0.004
1990-03-28,1990,3,28,5.062,5.047,0.015
1990-03-29,1990,3,29,5.231,5.139,0.092
1990-03-30,1990,3,30,5.285,5.219,0.066
1990-03-31,1990,3,31,5.414,5.312,0.102
1990-04-01,1990,4,1,5.571,5.405,0.166
1990-04-02,1990,4,2,5.674,5.508,0.166
1990-04-03,1990,4,3,5.824,5.607,0.217
1990-04-04,1990,4,4,5.936,5.708,0.228
1990-04-05,1990,4,5,6.052,5.806,0.246
1990-04-06,1990,4,6,6.127,5.908,0.219
1990-04-07,1990,4,7,6.2,6.018,0.182
1990-04-08,1990,4,8,6.263,6.125,0.138
1990-04-09,1990,4,9,6.314,6.218,0.096
1990-04-10,1990,4,10,6.396,6.329,0.067
1990-04-11,1990,4,11,6.529,6.434,0.095
1990-04-12,1990,4,12,6.688,6.549,0.139
1990-04-13,1990,4,13,6.755,6.656,0.099
1990-04-14,1990,4,14,6.862,6.757,0.105
1990-04-15,1990,4,15,6.944,6.862,0.082
1990-04-16,1990,4,16,7.006,6.977,0.029
1990-04-17,1990,4,17,7.106,7.089,0.017
1990-04-18,1990,4,18,7.18,7.194,-0.014
1990-04-19,1990,4,19,7.323,7.303,0.02
1990-04-20,1990,4,20,7.408,7.414,-0.006
1990-04-21,1990,4,21,7.458,7.516,-0.058
1990-04-22,1990,4,22,7.498,7.624,-0.126
1990-04-23,1990,4,23,7.691,7.733,-0.042
1990-04-24,1990,4,24,7.849,7.84,0.009
1990-04-25,1990,4,25,8.037,7.947,0.09
1990-04-26,1990,4,26,8.131,8.05,0.081
1990-04-27,1990,4,27,8.239,8.165,0.074
1990-04-28,1990,4,28,8.259,8.28,-0.021
1990-04-29,1990,4,29,8.313,8.387,-0.074
1990-04-30,1990,4,30,8.363,8.497,-0.134
1990-05-01,1990,5,1,8.357,8.604,-0.247
1990-05-02,1990,5,2,8.356,8.71,-0.354
1990-05-03,1990,5,3,8.401,8.825,-0.424
1990-05-04,1990,5,4,8.506,8.94,-0.434
1990-05-05,1990,5,5,8.61,9.053,-0.443
1990-05-06,1990,5,6,8.693,9.161,-0.468
1990-05-07,1990,5,7,8.821,9.28,-0.459
1990-05-08,1990,5,8,8.905,9.392,-0.487
1990-05-09,1990,5,9,8.953,9.487,-0.534
1990-05-10,1990,5,10,8.982,9.588,-0.606
1990-05-11,1990,5,11,9.072,9.705,-0.633
1990-05-12,1990,5,12,9.123,9.811,-0.688
1990-05-13,1990,5,13,9.272,9.928,-0.656
1990-05-14,1990,5,14,9.464,10.039,-0.575
1990-05-15,1990,5,15,9.568,10.147,-0.579
1990-05-16,1990,5,16,9.676,10.26,-0.584
1990-05-17,1990,5,17,9.708,10.366,-0.658
1990-05-18,1990,5,18,9.757,10.47,-0.713
1990-05-19,1990,5,19,9.894,10.583,-0.689
1990-05-20,1990,5,20,10.02,10.708,-0.688
1990-05-21,1990,5,21,10.225,10.809,-0.584
1990-05-22,1990,5,22,10.446,10.909,-0.463
1990-05-23,1990,5,23,10.509,11.019,-0.51
1990-05-24,1990,5,24,10.565,11.119,-0.554
1990-05-25,1990,5,25,10.678,11.219,-0.541
1990-05-26,1990,5,26,10.8,11.321,-0.521
1990-05-27,1990,5,27,10.979,11.422,-0.443
1990-05-28,1990,5,28,11.122,11.532,-0.41
1990-05-29,1990,5,29,11.133,11.629,-0.496
1990-05-30,1990,5,30,11.23,11.732,-0.502
1990-05-31,1990,5,31,11.354,11.859,-0.505
1990-06-01,1990,6,1,11.495,11.978,-0.483
1990-06-02,1990,6,2,11.669,12.077,-0.408
1990-06-03,1990,6,3,11.763,12.168,-0.405
1990-06-04,1990,6,4,11.825,12.271,-0.446
1990-06-05,1990,6,5,11.913,12.383,-0.47
1990-06-06,1990,6,6,12.057,12.49,-0.433
1990-06-07,1990,6,7,12.181,12.581,-0.4
1990-06-08,1990,6,8,12.239,12.69,-0.451
1990-06-09,1990,6,9,12.28,12.792,-0.512
1990-06-10,1990,6,10,12.339,12.894,-0.555
1990-06-11,1990,6,11,12.458,12.987,-0.529
1990-06-12,1990,6,12,12.599,13.074,-0.475
1990-06-13,1990,6,13,12.767,13.172,-0.405
1990-06-14,1990,6,14,12.865,13.279,-0.414
1990-06-15,1990,6,15,13.033,13.384,-0.351
1990-06-16,1990,6,16,13.247,13.487,-0.24
1990-06-17,1990,6,17,13.409,13.597,-0.188
1990-06-18,1990,6,18,13.5,13.692,-0.192
1990-06-19,1990,6,19,13.629,13.796,-0.167
1990-06-20,1990,6,20,13.77,13.898,-0.128
1990-06-21,1990,6,21,13.889,13.991,-0.102
1990-06-22,1990,6,22,13.974,14.085,-0.111
1990-06-23,1990,6,23,14.013,14.186,-0.173
1990-06-24,1990,6,24,14.097,14.279,-0.182
1990-06-25,1990,6,25,14.117,14.37,-0.253
1990-06-26,1990,6,26,14.231,14.448,-0.217
1990-06-27,1990,6,27,14.224,14.524,-0.3
1990-06-28,1990,6,28,14.237,14.622,-0.385
1990-06-29,1990,6,29,14.289,14.709,-0.42
1990-06-30,1990,6,30,14.378,14.812,-0.434
1990-07-01,1990,7,1,14.469,14.896,-0.427
1990-07-02,1990,7,2,14.553,14.966,-0.413
1990-07-03,1990,7,3,14.604,15.039,-0.435
1990-07-04,1990,7,4,14.75,15.112,-0.362
1990-07-05,1990,7,5,14.777,15.187,-0.41
1990-07-06,1990,7,6,14.792,15.265,-0.473
1990-07-07,1990,7,7,14.836,15.329,-0.493
1990-07-08,1990,7,8,14.877,15.395,-0.518
1990-07-09,1990,7,9,14.909,15.482,-0.573
1990-07-10,1990,7,10,15.03,15.547,-0.517
1990-07-11,1990,7,11,15.106,15.652,-0.546
1990-07-12,1990,7,12,15.276,15.753,-0.477
1990-07-13,1990,7,13,15.351,15.839,-0.488
1990-07-14,1990,7,14,15.428,15.909,-0.481
1990-07-15,1990,7,15,15.453,15.971,-0.518
1990-07-16,1990,7,16,15.503,16.038,-0.535
1990-07-17,1990,7,17,15.601,16.084,-0.483
1990-07-18,1990,7,18,15.694,16.164,-0.47
1990-07-19,1990,7,19,15.75,16.257,-0.507
1990-07-20,1990,7,20,15.933,16.345,-0.412
1990-07-21,1990,7,21,15.99,16.437,-0.447
1990-07-22,1990,7,22,16.117,16.517,-0.4
1990-07-23,1990,7,23,16.173,16.591,-0.418
1990-07-24,1990,7,24,16.213,16.643,-0.43
1990-07-25,1990,7,25,16.301,16.69,-0.389
1990-07-26,1990,7,26,16.341,16.746,-0.405
1990-07-27,1990,7,27,16.424,16.801,-0.377
1990-07-28,1990,7,28,16.488,16.857,-0.369
1990-07-29,1990,7,29,16.555,16.929,-0.374
1990-07-30,1990,7,30,16.675,16.981,-0.306
1990-07-31,1990,7,31,16.73,17.028,-0.298
1990-08-01,1990,8,1,16.776,17.083,-0.307
1990-08-02,1990,8,2,16.927,17.135,-0.208
1990-08-03,1990,8,3,17.006,17.19,-0.184
1990-08-04,1990,8,4,17.019,17.236,-0.217
1990-08-05,1990,8,5,17.098,17.287,-0.189
1990-08-06,1990,8,6,17.166,17.35,-0.184
1990-08-07,1990,8,7,17.273,17.421,-0.148
1990-08-08,1990,8,8,17.28,17.481,-0.201
1990-08-09,1990,8,9,17.385,17.514,-0.129
1990-08-10,1990,8,10,17.389,17.547,-0.158
1990-08-11,1990,8,11,17.322,17.593,-0.271
1990-08-12,1990,8,12,17.339,17.642,-0.303
1990-08-13,1990,8,13,17.454,17.683,-0.229
1990-08-14,1990,8,14,17.52,17.738,-0.218
1990-08-15,1990,8,15,17.571,17.782,-0.211
1990-08-16,1990,8,16,17.618,17.827,-0.209
1990-08-17,1990,8,17,17.651,17.845,-0.194
1990-08-18,1990,8,18,17.775,17.867,-0.092
1990-08-19,1990,8,19,17.819,17.888,-0.069
1990-08-20,1990,8,20,17.755,17.924,-0.169
1990-08-21,1990,8,21,17.766,17.964,-0.198
1990-08-22,1990,8,22,17.779,17.983,-0.204
1990-08-23,1990,8,23,17.761,18.018,-0.257
1990-08-24,1990,8,24,17.766,18.053,-0.287
1990-08-25,1990,8,25,17.839,18.105,-0.266
1990-08-26,1990,8,26,17.944,18.145,-0.201
1990-08-27,1990,8,27,17.993,18.159,-0.166
1990-08-28,1990,8,28,18.042,18.195,-0.153
1990-08-29,1990,8,29,18.15,18.222,-0.072
1990-08-30,1990,8,30,18.221,18.241,-0.02
1990-08-31,1990,8,31,18.187,18.264,-0.077
1990-09-01,1990,9,1,18.182,18.288,-0.106
1990-09-02,1990,9,2,18.21,18.308,-0.098
1990-09-03,1990,9,3,18.215,18.333,-0.118
1990-09-04,1990,9,4,18.247,18.352,-0.105
1990-09-05,1990,9,5,18.232,18.373,-0.141
1990-09-06,1990,9,6,18.236,18.397,-0.161
1990-09-07,1990,9,7,18.141,18.416,-0.275
1990-09-08,1990,9,8,18.116,18.445,-0.329
1990-09-09,1990,9,9,18.123,18.47,-0.347
1990-09-10,1990,9,10,18.07,18.49,-0.42
1990-09-11,1990,9,11,17.986,18.502,-0.516
1990-09-12,1990,9,12,18.014,18.521,-0.507
1990-09-13,1990,9,13,18.002,18.522,-0.52
1990-09-14,1990,9,14,18.06,18.529,-0.469
1990-09-15,1990,9,15,18.075,18.533,-0.458
1990-09-16,1990,9,16,18.081,18.546,-0.465
1990-09-17,1990,9,17,18.132,18.565,-0.433
1990-09-18,1990,9,18,18.26,18.567,-0.307
1990-09-19,1990,9,19,18.265,18.572,-0.307
1990-09-20,1990,9,20,18.201,18.574,-0.373
1990-09-21,1990,9,21,18.219,18.576,-0.357
1990-09-22,1990,9,22,18.233,18.569,-0.336
1990-09-23,1990,9,23,18.222,18.57,-0.348
1990-09-24,1990,9,24,18.265,18.571,-0.306
1990-09-25,1990,9,25,18.294,18.566,-0.272
1990-09-26,1990,9,26,18.303,18.552,-0.249
1990-09-27,1990,9,27,18.336,18.541,-0.205
1990-09-28,1990,9,28,18.324,18.525,-0.201
1990-09-29,1990,9,29,18.367,18.525,-0.158
1990-09-30,1990,9,30,18.379,18.508,-0.129
1990-10-01,1990,10,1,18.322,18.508,-0.186
1990-10-02,1990,10,2,18.291,18.504,-0.213
1990-10-03,1990,10,3,18.295,18.476,-0.181
1990-10-04,1990,10,4,18.199,18.448,-0.249
1990-10-05,1990,10,5,18.228,18.44,-0.212
1990-10-06,1990,10,6,18.207,18.425,-0.218
1990-10-07,1990,10,7,18.179,18.394,-0.215
1990-10-08,1990,10,8,18.255,18.361,-0.106
1990-10-09,1990,10,9,18.221,18.329,-0.108
1990-10-10,1990,10,10,18.256,18.299,-0.043
1990-10-11,1990,10,11,18.218,18.287,-0.069
1990-10-12,1990,10,12,18.197,18.265,-0.068
1990-10-13,1990,10,13,18.264,18.235,0.029
1990-10-14,1990,10,14,18.146,18.224,-0.078
1990-10-15,1990,10,15,18.094,18.193,-0.099
1990-10-16,1990,10,16,18.071,18.158,-0.087
1990-10-17,1990,10,17,18.182,18.116,0.066
1990-10-18,1990,10,18,18.127,18.062,0.065
1990-10-19,1990,10,19,18.047,18.012,0.035
1990-10-20,1990,10,20,18.002,17.97,0.032
1990-10-21,1990,10,21,17.955,17.921,0.034
1990-10-22,1990,10,22,17.807,17.872,-0.065
1990-10-23,1990,10,23,17.7,17.833,-0.133
1990-10-24,1990,10,24,17.656,17.791,-0.135
1990-10-25,1990,10,25,17.628,17.736,-0.108
1990-10-26,1990,10,26,17.564,17.681,-0.117
1990-10-27,1990,10,27,17.432,17.633,-0.201
1990-10-28,1990,10,28,17.301,17.555,-0.254
1990-10-29,1990,10,29,17.199,17.509,-0.31
1990-10-30,1990,10,30,17.19,17.449,-0.259
1990-10-31,1990,10,31,17.072,17.367,-0.295
1990-11-01,1990,11,1,17.005,17.312,-0.307
1990-11-02,1990,11,2,16.894,17.229,-0.335
1990-11-03,1990,11,3,16.811,17.153,-0.342
1990-11-04,1990,11,4,16.778,17.081,-0.303
1990-11-05,1990,11,5,16.672,17.011,-0.339
1990-11-06,1990,11,6,16.657,16.934,-0.277
1990-11-07,1990,11,7,16.589,16.848,-0.259
1990-11-08,1990,11,8,16.522,16.762,-0.24
1990-11-09,1990,11,9,16.45,16.667,-0.217
1990-11-10,1990,11,10,16.393,16.562,-0.169
1990-11-11,1990,11,11,16.317,16.472,-0.155
1990-11-12,1990,11,12,16.257,16.378,-0.121
1990-11-13,1990,11,13,16.072,16.272,-0.2
1990-11-14,1990,11,14,15.925,16.175,-0.25
1990-11-15,1990,11,15,15.908,16.061,-0.153
1990-11-16,1990,11,16,15.773,15.925,-0.152
1990-11-17,1990,11,17,15.63,15.797,-0.167
1990-11-18,1990,11,18,15.434,15.665,-0.231
1990-11-19,1990,11,19,15.239,15.509,-0.27
1990-11-20,1990,11,20,15.111,15.368,-0.257
1990-11-21,1990,11,21,14.881,15.213,-0.332
1990-11-22,1990,11,22,14.688,15.069,-0.381
1990-11-23,1990,11,23,14.474,14.896,-0.422
1990-11-24,1990,11,24,14.262,14.74,-0.478
1990-11-25,1990,11,25,14.041,14.575,-0.534
1990-11-26,1990,11,26,13.833,14.417,-0.584
1990-11-27,1990,11,27,13.657,14.239,-0.582
1990-11-28,1990,11,28,13.452,14.055,-0.603
1990-11-29,1990,11,29,13.264,13.868,-0.604
1990-11-30,1990,11,30,13.06,13.685,-0.625
1990-12-01,1990,12,1,12.892,13.513,-0.621
1990-12-02,1990,12,2,12.715,13.294,-0.579
1990-12-03,1990,12,3,12.546,13.105,-0.559
1990-12-04,1990,12,4,12.374,12.904,-0.53
1990-12-05,1990,12,5,12.126,12.703,-0.577
1990-12-06,1990,12,6,11.939,12.495,-0.556
1990-12-07,1990,12,7,11.808,12.29,-0.482
1990-12-08,1990,12,8,11.581,12.068,-0.487
1990-12-09,1990,12,9,11.4,11.859,-0.459
1990-12-10,1990,12,10,11.248,11.659,-0.411
1990-12-11,1990,12,11,10.999,11.436,-0.437
1990-12-12,1990,12,12,10.725,11.222,-0.497
1990-12-13,1990,12,13,10.548,10.998,-0.45
1990-12-14,1990,12,14,10.284,10.755,-0.471
1990-12-15,1990,12,15,9.983,10.498,-0.515
1990-12-16,1990,12,16,9.671,10.247,-0.576
1990-12-17,1990,12,17,9.543,9.984,-0.441
1990-12-18,1990,12,18,9.391,9.732,-0.341
1990-12-19,1990,12,19,9.191,9.48,-0.289
1990-12-20,1990,12,20,8.988,9.255,-0.267
1990-12-21,1990,12,21,8.823,9.039,-0.216
1990-12-22,1990,12,22,8.701,8.835,-0.134
1990-12-23,1990,12,23,8.564,8.631,-0.067
1990-12-24,1990,12,24,8.375,8.416,-0.041
1990-12-25,1990,12,25,8.207,8.224,-0.017
1990-12-26,1990,12,26,8.061,8.018,0.043
1990-12-27,1990,12,27,7.916,7.811,0.105
1990-12-28,1990,12,28,7.815,7.624,0.191
1990-12-29,1990,12,29,7.592,7.406,0.186
1990-12-30,1990,12,30,7.35,7.222,0.128
1990-12-31,1990,12,31,7.203,7.059,0.144
1991-01-01,1991,1,1,7.095,6.999,0.096
1991-01-02,1991,1,2,6.928,6.808,0.12
1991-01-03,1991,1,3,6.795,6.621,0.174
1991-01-04,1991,1,4,6.684,6.451,0.233
1991-01-05,1991,1,5,6.519,6.296,0.223
1991-01-06,1991,1,6,6.336,6.142,0.194
1991-01-07,1991,1,7,6.216,5.999,0.217
1991-01-08,1991,1,8,6.127,5.838,0.289
1991-01-09,1991,1,9,5.993,5.681,0.312
1991-01-10,1991,1,10,5.9,5.547,0.353
1991-01-11,1991,1,11,5.73,5.423,0.307
1991-01-12,1991,1,12,5.679,5.305,0.374
1991-01-13,1991,1,13,5.525,5.16,0.365
1991-01-14,1991,1,14,5.363,5.047,0.316
1991-01-15,1991,1,15,5.215,4.926,0.289
1991-01-16,1991,1,16,5.159,4.819,0.34
1991-01-17,1991,1,17,5.154,4.709,0.445
1991-01-18,1991,1,18,5.014,4.614,0.4
1991-01-19,1991,1,19,4.905,4.521,0.384
1991-01-20,1991,1,20,4.871,4.427,0.444
1991-01-21,1991,1,21,4.743,4.335,0.408
1991-01-22,1991,1,22,4.677,4.24,0.437
1991-01-23,1991,1,23,4.595,4.154,0.441
1991-01-24,1991,1,24,4.545,4.074,0.471
1991-01-25,1991,1,25,4.471,3.998,0.473
1991-01-26,1991,1,26,4.442,3.929,0.513
1991-01-27,1991,1,27,4.316,3.861,0.455
1991-01-28,1991,1,28,4.232,3.808,0.424
1991-01-29,1991,1,29,4.177,3.734,0.443
1991-01-30,1991,1,30,4.078,3.665,0.413
1991-01-31,1991,1,31,4.002,3.605,0.397
1991-02-01,1991,2,1,3.97,3.534,0.436
1991-02-02,1991,2,2,3.907,3.489,0.418
1991-02-03,1991,2,3,3.803,3.43,0.373
1991-02-04,1991,2,4,3.768,3.377,0.391
1991-02-05,1991,2,5,3.654,3.326,0.328
1991-02-06,1991,2,6,3.497,3.28,0.217
1991-02-07,1991,2,7,3.428,3.227,0.201
1991-02-08,1991,2,8,3.408,3.181,0.227
1991-02-09,1991,2,9,3.367,3.141,0.226
1991-02-10,1991,2,10,3.304,3.097,0.207
1991-02-11,1991,2,11,3.285,3.064,0.221
1991-02-12,1991,2,12,3.235,3.025,0.21
1991-02-13,1991,2,13,3.185,2.998,0.187
1991-02-14,1991,2,14,3.124,2.969,0.155
1991-02-15,1991,2,15,3.092,2.935,0.157
1991-02-16,1991,2,16,3.093,2.918,0.175
1991-02-17,1991,2,17,3.093,2.914,0.179
1991-02-18,1991,2,18,3.105,2.903,0.202
1991-02-19,1991,2,19,2.985,2.881,0.104
1991-02-20,1991,2,20,2.887,2.876,0.011
1991-02-21,1991,2,21,2.799,2.881,-0.082
1991-02-22,1991,2,22,2.765,2.885,-0.12
1991-02-23,1991,2,23,2.73,2.892,-0.162
1991-02-24,1991,2,24,2.704,2.889,-0.185
1991-02-25,1991,2,25,2.628,2.907,-0.279
1991-02-26,1991,2,26,2.563,2.931,-0.368
1991-02-27,1991,2,27,2.554,2.96,-0.406
1991-02-28,1991,2,28,2.578,2.994,-0.416
1991-03-01,1991,3,1,2.575,3.061,-0.486
1991-03-02,1991,3,2,2.595,3.105,-0.51
1991-03-03,1991,3,3,2.631,3.166,-0.535
1991-03-04,1991,3,4,2.677,3.211,-0.534
1991-03-05,1991,3,5,2.686,3.253,-0.567
1991-03-06,1991,3,6,2.723,3.306,-0.583
1991-03-07,1991,3,7,2.748,3.37,-0.622
1991-03-08,1991,3,8,2.845,3.433,-0.588
1991-03-09,1991,3,9,2.911,3.507,-0.596
1991-03-10,1991,3,10,2.971,3.592,-0.621
1991-03-11,1991,3,11,3.051,3.658,-0.607
1991-03-12,1991,3,12,3.207,3.735,-0.528
1991-03-13,1991,3,13,3.273,3.815,-0.542
1991-03-14,1991,3,14,3.415,3.892,-0.477
1991-03-15,1991,3,15,3.571,3.966,-0.395
1991-03-16,1991,3,16,3.655,4.035,-0.38
1991-03-17,1991,3,17,3.733,4.11,-0.377
1991-03-18,1991,3,18,3.896,4.199,-0.303
1991-03-19,1991,3,19,4.056,4.271,-0.215
1991-03-20,1991,3,20,4.152,4.362,-0.21
1991-03-21,1991,3,21,4.3,4.441,-0.141
1991-03-22,1991,3,22,4.394,4.521,-0.127
1991-03-23,1991,3,23,4.558,4.613,-0.055
1991-03-24,1991,3,24,4.725,4.701,0.024
1991-03-25,1991,3,25,4.913,4.798,0.115
1991-03-26,1991,3,26,5.091,4.884,0.207
1991-03-27,1991,3,27,5.139,4.956,0.183
1991-03-28,1991,3,28,5.225,5.047,0.178
1991-03-29,1991,3,29,5.329,5.139,0.19
1991-03-30,1991,3,30,5.461,5.219,0.242
1991-03-31,1991,3,31,5.506,5.312,0.194
1991-04-01,1991,4,1,5.558,5.405,0.153
1991-04-02,1991,4,2,5.668,5.508,0.16
1991-04-03,1991,4,3,5.818,5.607,0.211
1991-04-04,1991,4,4,5.954,5.708,0.246
1991-04-05,1991,4,5,6.045,5.806,0.239
1991-04-06,1991,4,6,6.14,5.908,0.232
1991-04-07,1991,4,7,6.223,6.018,0.205
1991-04-08,1991,4,8,6.334,6.125,0.209
1991-04-09,1991,4,9,6.554,6.218,0.336
1991-04-10,1991,4,10,6.591,6.329,0.262
1991-04-11,1991,4,11,6.675,6.434,0.241
1991-04-12,1991,4,12,6.74,6.549,0.191
1991-04-13,1991,4,13,6.864,6.656,0.208
1991-04-14,1991,4,14,6.991,6.757,0.234
1991-04-15,1991,4,15,7.067,6.862,0.205
1991-04-16,1991,4,16,7.085,6.977,0.108
1991-04-17,1991,4,17,7.153,7.089,0.064
1991-04-18,1991,4,18,7.269,7.194,0.075
1991-04-19,1991,4,19,7.36,7.303,0.057
1991-04-20,1991,4,20,7.421,7.414,0.007
1991-04-21,1991,4,21,7.562,7.516,0.046
1991-04-22,1991,4,22,7.634,7.624,0.01
1991-04-23,1991,4,23,7.695,7.733,-0.038
1991-04-24,1991,4,24,7.829,7.84,-0.011
1991-04-25,1991,4,25,7.924,7.947,-0.023
1991-04-26,1991,4,26,8.009,8.05,-0.041
1991-04-27,1991,4,27,8.153,8.165,-0.012
1991-04-28,1991,4,28,8.307,8.28,0.027
1991-04-29,1991,4,29,8.386,8.387,-0.001
1991-04-30,1991,4,30,8.595,8.497,0.098
1991-05-01,1991,5,1,8.692,8.604,0.088
1991-05-02,1991,5,2,8.844,8.71,0.134
1991-05-03,1991,5,3,8.926,8.825,0.101
1991-05-04,1991,5,4,9.023,8.94,0.083
1991-05-05,1991,5,5,9.148,9.053,0.095
1991-05-06,1991,5,6,9.24,9.161,0.079
1991-05-07,1991,5,7,9.307,9.28,0.027
1991-05-08,1991,5,8,9.412,9.392,0.02
1991-05-09,1991,5,9,9.574,9.487,0.087
1991-05-10,1991,5,10,9.681,9.588,0.093
1991-05-11,1991,5,11,9.78,9.705,0.075
1991-05-12,1991,5,12,9.964,9.811,0.153
1991-05-13,1991,5,13,10.071,9.928,0.143
1991-05-14,1991,5,14,10.165,10.039,0.126
1991-05-15,1991,5,15,10.297,10.147,0.15
1991-05-16,1991,5,16,10.436,10.26,0.176
1991-05-17,1991,5,17,10.588,10.366,0.222
1991-05-18,1991,5,18,10.652,10.47,0.182
1991-05-19,1991,5,19,10.752,10.583,0.169
1991-05-20,1991,5,20,10.79,10.708,0.082
1991-05-21,1991,5,21,10.867,10.809,0.058
1991-05-22,1991,5,22,10.897,10.909,-0.012
1991-05-23,1991,5,23,10.931,11.019,-0.088
1991-05-24,1991,5,24,11.026,11.119,-0.093
1991-05-25,1991,5,25,11.13,11.219,-0.089
1991-05-26,1991,5,26,11.206,11.321,-0.115
1991-05-27,1991,5,27,11.289,11.422,-0.133
